gene_idx,gene_name,out_degree,in_degree,degree
223,CCR4,0.15565184685498631,3.3633636275228733,3.5190154743778597
224,CCR7,0.14509085102811997,4.11237124426237,4.25746209529049
225,CD14,0.05653267214074731,0.0,0.05653267214074731
226,CD19,2.2822123528205944,2.25619820576685,4.538410558587445
227,CD22,0.0,0.23368541494322317,0.23368541494322317
228,CD247,0.17551080758372942,0.8443465252174065,1.019857332801136
229,CD28,0.21170015785028226,0.0,0.21170015785028226
230,CD36,0.0,3.945648789590147,3.945648789590147
231,CD38,0.0,3.953012743794049,3.953012743794049
232,CD4,0.5205218892272873,0.0,0.5205218892272873
233,CD40,0.09824651142892737,0.02692167145820955,0.12516818288713694
234,CD72,0.0,0.4395108375116252,0.4395108375116252
235,CD79A,0.0,0.9676378443837166,0.9676378443837166
236,CD79B,0.0,1.2356661823888617,1.2356661823888617
237,CD82,0.0,0.5922426593179504,0.5922426593179504
238,CD86,0.0,0.034605799708515406,0.034605799708515406
239,CD8A,0.6704021953046322,0.0,0.6704021953046322
240,CDC14A,0.3686558255266088,0.0,0.3686558255266088
241,CDC14B,0.400515399282934,0.0,0.400515399282934
242,CDC16,0.25437223971045264,0.5388398122003613,0.7932120519108139
243,CDC20,0.4180108422297053,0.34767963320870576,0.7656904754384111
244,CDC23,0.24724238345709937,0.5234248438170955,0.7706672272741949
245,CDC25A,0.12107484287116677,0.07348953725304455,0.19456438012421132
246,CDC25B,0.14113336247392,1.3557753599794826,1.4969087224534026
247,CDC25C,0.03464731890708208,0.28678619428853075,0.3214335131956128
248,CDC26,0.5149536384327803,0.2585397524487537,0.773493390881534
249,CDC27,0.1896287625888363,0.5900018274017687,0.779630589990605
250,CDC37,0.1891383492698272,0.0,0.1891383492698272
251,CDC42,7.323068765097075,2.3155333355811307,9.638602100678206
252,CDC45,0.19294542667776113,0.0,0.19294542667776113
253,CDC6,0.17225701214241174,0.09194554408313707,0.2642025562255488
254,CDC7,0.1880235147778876,0.02922187922522426,0.21724539400311185
255,CDH1,0.03701452175155282,0.9383312386266577,0.9753457603782105
256,CDK1,0.06838319129310548,1.2843988018886496,1.352781993181755
257,CDK2,0.6349383876969417,0.7161161204101517,1.3510545081070933
258,CDK4,3.012478856936408,2.764112566158534,5.776591423094942
259,CDK6,0.2403025169177757,0.8784324071311856,1.1187349240489612
260,CDK7,0.08583246746954198,0.0,0.08583246746954198
261,CDKN1A,2.996379413230655,12.145965843125788,15.142345256356442
262,CDKN1B,0.3036191694031004,4.113133570627542,4.416752740030643
263,CDKN1C,0.24682821188301507,0.20351240256956468,0.4503406144525798
264,CDKN2A,0.16721867082330089,0.0,0.16721867082330089
