gene_idx,gene_name,out_degree,in_degree,degree
101,ATP6V1E2,0.16564261778645836,0.0,0.16564261778645836
102,ATP6V1F,0.15080873306142167,0.0,0.15080873306142167
103,ATP6V1G1,0.15455700740470396,0.0,0.15455700740470396
104,ATP6V1G2,0.1527324612873296,0.0,0.1527324612873296
105,ATP6V1H,0.16461859104654952,0.0,0.16461859104654952
106,ATR,0.43328730834473383,0.0,0.43328730834473383
107,AVPR2,3.379223554744385,0.0,3.379223554744385
108,AXIN1,0.23993514679083694,0.4311749599505371,0.6711101067413741
109,AXIN2,0.2221946598884339,0.48442552882152085,0.7066201887099548
110,AZI2,0.25469067189842465,0.039202709992726646,0.2938933818911513
111,BAD,0.6432150883134455,5.467573923482329,6.110789011795774
112,BAG4,0.0,0.03185670229916771,0.03185670229916771
113,BAMBI,0.5648958705363232,0.0,0.5648958705363232
114,BAX,0.311482315355291,4.193595912872115,4.505078228227406
115,BBC3,0.6217714293471848,0.10614059104894598,0.7279120203961308
116,BCAR1,0.6843285127698133,0.1587505224122045,0.8430790351820179
117,BCL10,7.122623288755131,1.0521610145457088,8.17478430330084
118,BCL2,2.2882457613634566,45.276069905409045,47.5643156667725
119,BCL2A1,0.0,0.44377318310240904,0.44377318310240904
120,BCL2L1,0.49004772404829655,3.007747245742454,3.4977949697907507
121,BCL2L11,0.0,0.13368468209325024,0.13368468209325024
122,BCL3,1.6468561743851753,0.6984846161445604,2.3453407905297357
123,BCL6,0.0,0.11994957260515851,0.11994957260515851
124,BDKRB1,0.12492257117216164,0.0,0.12492257117216164
125,BDKRB2,1.5629656067040438,0.0,1.5629656067040438
126,BDNF,16.420217883615017,2.1100849715371925,18.530302855152208
127,BECN1,0.09570472908574931,0.052793296760258575,0.14849802584600788
128,BID,0.490518193008999,0.025712260355552033,0.5162304533645511
129,BIRC2,0.5021221669449005,3.5412960337727175,4.043418200717618
130,BIRC3,0.8762263738186448,0.9125338211034735,1.7887601949221184
131,BIRC5,0.0,0.3032469559577294,0.3032469559577294
132,BLNK,1.9347980667681743,1.5731035359785892,3.5079016027467635
133,BMP2,0.10265091561207856,0.05284503914105396,0.15549595475313252
134,BMP4,0.09144615304733937,0.08768821886818234,0.17913437191552173
135,BMP5,0.0968824276079734,0.047893420730300326,0.14477584833827373
136,BMP6,0.08117050391932329,0.06333332025290778,0.14450382417223107
137,BMP7,0.08549738004803657,0.04492536715309446,0.13042274720113103
138,BMP8A,0.08284133178725217,0.06244828940810597,0.14528962119535815
139,BMP8B,0.09332481313807268,0.051283192485425386,0.14460800562349807
140,BMPR1A,0.07124763754642724,0.4043944869733726,0.4756421245197998
141,BMPR1B,0.10223742202700427,0.4038879355532117,0.5061253575802159
142,BMPR2,0.03259448607762654,0.3521377861499786,0.38473227222760514
143,BNIP3,0.0,0.11324895933115234,0.11324895933115234
144,BOC,0.0,0.14513121634954587,0.14513121634954587
145,BRAF,0.6630821628651272,4.423042237882813,5.08612440074794
146,BRAP,0.3112896022037603,0.16914469694662937,0.48043429915038965
147,BRCC3,0.09286726589004198,0.0,0.09286726589004198
148,BTC,1.3811380667611957,0.0,1.3811380667611957
149,BTK,2.2045049693435432,4.610791068384423,6.8152960377279665
150,BTRC,0.8581554833993627,0.0211461310274899,0.8793016144268525
151,BUB1,0.03427135730162263,0.0,0.03427135730162263
152,BUB1B,0.3862602194101783,0.07015610048547387,0.4564163198956522
153,BUB3,0.36688036024667475,0.12554006452749794,0.4924204247741727
154,CAB39,1.837366036414945,0.0376560694227616,1.8750221058377066
155,CAB39L,3.431499489420094,0.08736779173292841,3.5188672811530224
156,CACNA1C,0.0,0.27043496277959395,0.27043496277959395
157,CACNA1D,0.0,0.27123054061084984,0.27123054061084984
158,CACNA2D1,0.0,0.030028838198632002,0.030028838198632002
159,CACNA2D2,0.0,0.03017917987890541,0.03017917987890541
160,CACNA2D3,0.0,0.034587680284554764,0.034587680284554764
161,CACNA2D4,0.0,0.02689898619428277,0.02689898619428277
162,CACNB1,0.0,0.030363042349927122,0.030363042349927122
163,CACNB2,0.0,0.03133861456638745,0.03133861456638745
164,CACNB3,0.0,0.029918276658281687,0.029918276658281687
165,CACNB4,0.0,0.03967716127323608,0.03967716127323608
166,CACNG4,0.0,0.030827133854230245,0.030827133854230245
167,CACNG6,0.0,0.03480849523718158,0.03480849523718158
168,CACNG7,0.0,0.02987814244503776,0.02987814244503776
169,CACNG8,0.0,0.028304445557296273,0.028304445557296273
170,CACYBP,0.034456380239377415,0.02643240427132696,0.060888784510704376
171,CALM1,3.8292559890493667,0.8253935285494662,4.654649517598833
172,CALM2,3.777233087192872,0.839753350012082,4.616986437204954
173,CALM3,3.85462990206482,0.8884908335052992,4.743120735570119
174,CALML4,3.84590143540942,0.8923556356089346,4.738257071018355
175,CALML6,3.239219059643195,0.7961599678295896,4.035379027472785
176,CAMK1,0.1160314798510323,0.17090795130546516,0.28693943115649745
177,CAMK1D,0.409420857951045,0.1559274766167315,0.5653483345677766
178,CAMK2A,4.4928468306301514,0.15592726082152997,4.648774091451681
179,CAMK2B,4.119218132781679,0.15658090266127447,4.275799035442954
180,CAMK2D,4.4253384917498355,0.14286514822742902,4.5682036399772645
181,CAMK2G,3.1385371786988494,0.16514024725717413,3.3036774259560238
182,CAMK4,3.4873781300518507,7.824767084485695,11.312145214537546
183,CAMKK2,2.6136658121210834,0.2571569942345377,2.870822806355621
184,CARD10,0.0,0.6555046894587576,0.6555046894587576
185,CARD11,0.5323541571386158,2.074755005383243,2.6071091625218585
186,CARD14,0.0,0.8360899244299314,0.8360899244299314
187,CARD16,0.029068473478158316,0.0,0.029068473478158316
188,CARD6,0.023170152632519602,0.0,0.023170152632519602
189,CARD8,0.0,0.030020371327797574,0.030020371327797574
190,CARD9,11.837854481282799,0.8953498257789761,12.733204307061774
191,CASP1,1.0714753153908532,0.12432680108274022,1.1958021164735935
192,CASP10,2.3285232124753144,0.05177518327254802,2.3802983957478623
193,CASP3,0.5667744265558818,4.721753052738495,5.288527479294377
194,CASP4,0.03485958032930891,0.0,0.03485958032930891
195,CASP7,0.0,0.06636216213422207,0.06636216213422207
196,CASP8,1.4294817953273498,0.1830503549038743,1.612532150231224
197,CASP9,0.4737125280934076,0.1465018074804296,0.6202143355738372
198,CAT,0.0,0.1144479534700319,0.1144479534700319
199,CBL,0.0,0.7751063173015912,0.7751063173015912
200,CBLB,2.6006792880400704,0.9726320762652905,3.573311364305361
201,CCL2,0.2075988846476927,1.398672596582522,1.6062714812302146
202,CCL20,0.20741383038305988,0.0,0.20741383038305988
203,CCL26,0.19999002151210638,0.0,0.19999002151210638
204,CCL27,0.21658441207619034,0.0,0.21658441207619034
205,CCL28,0.21854055082658308,0.0,0.21854055082658308
206,CCL3,0.2103388889712126,1.1806390809011647,1.3909779698723772
207,CCL5,0.20706752129481173,1.8573109707174202,2.064378492012232
208,CCNA1,0.7204535395653996,0.16330579815354818,0.8837593377189478
209,CCNA2,0.4891587954252221,0.14260853114537891,0.631767326570601
210,CCNB1,0.09338208869642889,0.7027440284728073,0.7961261171692362
211,CCNB2,0.05984508855714618,0.7171285455852436,0.7769736341423898
212,CCNB3,0.13155985968963552,0.6380580729339271,0.7696179326235626
213,CCND1,1.1689561537078892,18.171704114527287,19.340660268235176
214,CCND2,0.7222141765407286,10.789854881885308,11.512069058426036
215,CCND3,0.37348703812652584,9.484676871799941,9.858163909926468
216,CCNE1,0.30903744908670583,0.5312166452126499,0.8402540942993557
217,CCNE2,0.23051846672315152,0.5435624573059007,0.7740809240290523
218,CCNG1,0.0,0.031705105242629844,0.031705105242629844
219,CCNG2,0.0,0.14935470866815498,0.14935470866815498
220,CCNH,0.0706060578348115,0.02932222591092189,0.09992828374573338
221,CCR1,2.972587424089822,0.7159650834985465,3.6885525075883683
222,CCR10,1.9896025147289038,0.7407838885039382,2.730386403232842
223,CCR4,3.017923027618478,0.7554909458810773,3.7734139734995553
224,CCR7,3.5321373844441646,0.7149929403528708,4.247130324797036
225,CD14,0.5798000246907273,0.0,0.5798000246907273
226,CD19,5.049906562474401,0.7711025103460998,5.821009072820501
227,CD22,0.0,0.030594789093205083,0.030594789093205083
228,CD247,1.0112427913739035,0.618113129073754,1.6293559204476575
229,CD28,5.9601485979006,0.0,5.9601485979006
230,CD36,0.0,0.17858684548797707,0.17858684548797707
231,CD38,0.0,1.1574131968586394,1.1574131968586394
232,CD4,0.7934465954701105,0.0,0.7934465954701105
233,CD40,1.4215113129563783,0.022683204896748067,1.4441945178531264
234,CD72,0.0,0.030783480778336526,0.030783480778336526
235,CD79A,0.0,0.6031887513585389,0.6031887513585389
236,CD79B,0.0,0.742888250015676,0.742888250015676
237,CD82,0.0,0.02982613631368925,0.02982613631368925
238,CD86,0.0,0.0370233501928548,0.0370233501928548
239,CD8A,0.7717836757500965,0.0,0.7717836757500965
240,CDC14A,0.41466828486773005,0.0,0.41466828486773005
241,CDC14B,0.42845490990827484,0.0,0.42845490990827484
242,CDC16,0.24519712209779151,0.5477865705926281,0.7929836926904197
243,CDC20,0.4117096629415755,0.3340567459342613,0.7457664088758369
244,CDC23,0.2649564384230568,0.4979226445779204,0.7628790830009772
245,CDC25A,0.5475381419916326,0.05843413590143124,0.6059722778930638
246,CDC25B,0.03315638170267145,4.632570537047771,4.665726918750442
247,CDC25C,0.021817213483154775,0.2592691258740767,0.2810863393572315
248,CDC26,0.5487585942998219,0.2501211021988032,0.7988796964986251
249,CDC27,0.17070288733423997,0.589890145820876,0.760593033155116
250,CDC37,1.1111844943860585,0.0,1.1111844943860585
251,CDC42,4.529272631358374,7.216566441969675,11.74583907332805
252,CDC45,0.1756279601725206,0.0,0.1756279601725206
253,CDC6,0.17137106237156938,0.09545912200992461,0.266830184381494
254,CDC7,0.18835749488014242,0.02269347693460683,0.21105097181474924
255,CDH1,0.029136978477860495,0.1074380614173909,0.13657503989525138
256,CDK1,0.2940221185175081,0.872627608544758,1.166649727062266
257,CDK2,2.427635154974026,0.31860867377060154,2.7462438287446274
258,CDK4,1.1772612004418987,8.487359282159014,9.664620482600913
259,CDK6,1.7402215710065017,0.3249703977509247,2.0651919687574263
260,CDK7,0.09325526611840662,0.0,0.09325526611840662
261,CDKN1A,1.648615284539604,7.81385294025919,9.462468224798794
262,CDKN1B,1.5639491290048075,0.5224604532452456,2.0864095822500532
263,CDKN1C,1.8248727800906637,0.2040909953104953,2.028963775401159
264,CDKN2A,2.4055547651834788,0.0,2.4055547651834788
265,CDKN2B,2.8320000733714554,0.37091842795780394,3.2029185013292594
266,CDKN2C,1.3080662394155902,0.0,1.3080662394155902
267,CDKN2D,1.6487873329780995,0.11522883745104384,1.7640161704291435
268,CDON,0.0,0.1538111754343845,0.1538111754343845
269,CEBPB,0.0,1.415192310649824,1.415192310649824
270,CFLAR,0.034096668815861146,0.30320423214385905,0.3373009009597202
271,CFTR,0.0,0.26006283175277833,0.26006283175277833
272,CHAD,1.3200509431699174,0.0,1.3200509431699174
273,CHD8,0.027623106302538267,0.0,0.027623106302538267
274,CHEK1,0.6575741978595033,0.06063263791147619,0.7182068357709795
275,CHEK2,0.6754286799735079,0.0545050683094208,0.7299337482829287
276,CHRD,0.45699471930856816,0.0,0.45699471930856816
277,CHRM3,0.6850322660451638,0.0,0.6850322660451638
278,CHRM5,0.1865102661152681,0.0,0.1865102661152681
279,CHUK,4.163276335294359,8.561817369414106,12.725093704708465
280,CIR1,0.6727323282160795,0.31977379343782864,0.9925061216539082
281,CISH,4.421445015146067,1.6010622083442283,6.022507223490296
282,CNR1,1.7417832016479227,0.0,1.7417832016479227
283,CNTF,3.562462095113248,0.0,3.562462095113248
284,CNTFR,2.1911571407399606,0.5755584192287643,2.7667155599687248
285,COL1A1,1.6008768240785383,0.13674516283984606,1.7376219869183842
286,COL1A2,1.7891886891806887,0.13493146216496826,1.924120151345657
287,COL2A1,1.750144594182105,0.0,1.750144594182105
288,COL3A1,0.0,0.05838909316807985,0.05838909316807985
289,COL4A1,1.930398863660351,0.0633800127543509,1.993778876414702
290,COL4A2,2.0661995225120338,0.05864578116840373,2.1248453036804373
291,COL4A3,1.652098096872214,0.05933879129588604,1.7114368881681001
292,COL4A4,1.581862910561419,0.06500609709570805,1.646869007657127
293,COL4A5,2.189632736038766,0.06275677274291715,2.252389508781683
294,COL4A6,1.7279226057386645,0.07326260171830654,1.801185207456971
295,COL6A1,1.6946089817851315,0.0,1.6946089817851315
296,COL6A2,1.445926246868718,0.0,1.445926246868718
297,COL6A3,1.9688418175462477,0.0,1.9688418175462477
298,COL9A2,1.977019606962373,0.0,1.977019606962373
299,COL9A3,1.6867452460692829,0.0,1.6867452460692829
300,COMP,1.8337327294109855,0.0,1.8337327294109855
301,CPT1A,0.0,0.4619434367690701,0.4619434367690701
302,CPT1B,0.0,0.5042496090774269,0.5042496090774269
303,CPT1C,0.0,0.5252247141014474,0.5252247141014474
304,CREB1,6.0269239804911185,6.21824804426974,12.245172024760858
305,CREB3,6.568160976201762,7.003679261977474,13.571840238179236
306,CREB3L1,7.532288787512517,6.912212461460634,14.44450124897315
307,CREB3L2,5.771522129540487,6.0121333670220345,11.78365549656252
308,CREB3L3,6.82787081747083,6.340916421931858,13.168787239402688
309,CREB3L4,5.635714837656511,7.1542151257379984,12.78992996339451
310,CREB5,5.92280451732222,9.505454233652564,15.428258750974784
311,CREBBP,14.831026783442937,5.546468283509603,20.37749506695254
312,CRK,3.200010286772158,14.976710042048701,18.17672032882086
313,CRKL,2.90092591032541,15.611592442101028,18.512518352426437
314,CRTC2,3.2590415983616055,0.6553273610237133,3.914368959385319
315,CSF1,15.828441441896093,0.0,15.828441441896093
316,CSF1R,7.629850800149143,31.352622539021826,38.982473339170966
317,CSF2,3.9705935176762672,2.7115974988545832,6.682191016530851
318,CSF2RA,1.9753580210497605,0.5547894517658278,2.5301474728155884
319,CSF2RB,2.1653131468920037,0.5585157408883484,2.723828887780352
320,CSF3,6.835863564450604,0.0,6.835863564450604
321,CSF3R,2.7190393145494456,0.5707363197327746,3.28977563428222
322,CSNK1A1,0.12840885771596125,0.05844380911439657,0.1868526668303578
323,CSNK1A1L,0.11701073024887591,0.05899318226147443,0.17600391251035036
324,CSNK1D,0.2512748730485328,0.275574278779095,0.5268491518276278
325,CSNK1E,0.7729787779777932,0.3694898821432919,1.1424686601210852
326,CSNK1G1,0.026228880509734154,0.05317561318709826,0.07940449369683242
327,CSNK1G2,0.03188207646210988,0.04864074575404326,0.08052282221615314
328,CSNK1G3,0.02319632275030017,0.06212829582315559,0.08532461857345576
329,CSNK2A1,0.32761090112229185,0.10073017762333619,0.42834107874562805
330,CSNK2A2,0.3550366355727116,0.09592118779401061,0.4509578233667222
331,CSNK2A3,0.4096187073116501,0.11321382901320853,0.5228325363248587
332,CSNK2B,0.19424137798293184,0.09043399230577051,0.2846753702887024
333,CTBP1,3.4443347165438656,0.0,3.4443347165438656
334,CTBP2,3.4540347678237597,0.2121927542456736,3.666227522069433
335,CTF1,5.002168698874327,0.0,5.002168698874327
336,CTGF,0.0,0.2608412727335235,0.2608412727335235
337,CTNNA1,0.17717508165515028,0.0,0.17717508165515028
338,CTNNA2,0.18130560910794882,0.0,0.18130560910794882
339,CTNNB1,1.438342940831596,0.6298690899646924,2.068212030796288
340,CTNNBIP1,0.025228554972757895,0.0,0.025228554972757895
341,CTNND1,0.027916369525094825,0.0,0.027916369525094825
342,CTSB,0.12380398909250896,0.0,0.12380398909250896
343,CTSD,0.025712260355552033,2.203279522880136,2.228991783235688
344,CUL1,1.692589284486409,0.05874715535125385,1.7513364398376627
345,CUL3,0.7252595175872557,0.056066602251182,0.7813261198384377
346,CX3CL1,0.23046908877149688,0.0,0.23046908877149688
347,CX3CR1,2.040914631984197,0.710215979948407,2.751130611932604
348,CXCL1,0.2001002709371581,1.1629584898551304,1.3630587607922884
349,CXCL10,0.19942118043036317,0.5226481563334042,0.7220693367637674
350,CXCL11,0.21390489544331404,0.06662358932662756,0.2805284847699416
351,CXCL12,0.20709446145726057,0.060553476695592204,0.26764793815285276
352,CXCL14,0.19304271730070466,0.0,0.19304271730070466
353,CXCL16,0.2038284490350634,0.0,0.2038284490350634
354,CXCL2,0.23720363012204568,1.0994978947720182,1.336701524894064
355,CXCL3,0.2142045713573073,0.596275691431947,0.8104802627892543
356,CXCL5,0.21492117471449698,0.0,0.21492117471449698
357,CXCL6,0.20491640690112645,0.0,0.20491640690112645
358,CXCR4,2.151099083883067,0.7458024344833878,2.896901518366455
359,CXCR6,2.0641608429740397,0.7426595536686363,2.806820396642676
360,CXXC4,0.0850747070585688,0.0,0.0850747070585688
361,CYBA,0.0,0.03147327442032596,0.03147327442032596
362,CYBB,0.03147327442032596,2.5838247065626394,2.6152979809829655
363,CYCS,0.029736296894649662,0.08629432689146294,0.11603062378611259
364,CYLD,0.39651355703050895,0.05918496077259382,0.4556985178031028
365,CYTH1,0.027906320434218892,0.0,0.027906320434218892
366,CYTH2,0.028404640385027352,0.0,0.028404640385027352
367,CYTH3,0.026080879817406335,0.0,0.026080879817406335
368,CYTH4,0.03431107178330421,0.0,0.03431107178330421
369,DAAM1,0.10466668802158287,0.03759708513195316,0.14226377315353603
370,DAAM2,0.09322150497852513,0.041778417552510896,0.13499992253103604
371,DAB2IP,0.9602939388249069,0.039368095559378466,0.9996620343842854
372,DAPP1,1.3064640408168393,0.8974541298734645,2.203918170690304
373,DAXX,0.18254120045651992,0.10259282207116485,0.28513402252768477
374,DBF4,0.20726917311549187,0.0,0.20726917311549187
375,DCN,0.549809015262872,0.0,0.549809015262872
376,DDB2,0.0,0.035787614400032905,0.035787614400032905
377,DDIT3,0.0,1.0342916574445553,1.0342916574445553
378,DDIT4,0.09941538690278927,0.0,0.09941538690278927
379,DDX3X,0.3560844450412939,0.0,0.3560844450412939
380,DDX58,0.5900553238888582,0.22999198688873243,0.8200473107775906
381,DEPDC5,0.05943506406426119,0.1475865490162202,0.2070216130804814
382,DEPTOR,1.2101554349685708,0.0,1.2101554349685708
383,DHH,0.18243912406614982,0.037309865529338515,0.21974898959548833
384,DHX33,0.028860424501666176,0.029415990660587945,0.058276415162254125
385,DHX58,0.054603870940627526,0.0,0.054603870940627526
386,DIAPH1,1.2771171319608887,0.03290320271626115,1.31002033467715
387,DKK1,0.06992720313719475,0.0,0.06992720313719475
388,DKK2,0.06632543794500331,0.0,0.06632543794500331
389,DLG1,1.8001982262539968,0.5419451538395758,2.3421433800935727
390,DLG2,0.200774223714446,0.031281853374093775,0.23205607708853979
391,DLG3,0.19533180407597683,0.05653131233993918,0.251863116415916
392,DLG4,0.14537789031552772,0.09594989956046145,0.24132778987598918
393,DLL1,0.11568279806330489,0.0,0.11568279806330489
394,DLL3,0.10505733774237644,0.0,0.10505733774237644
395,DLL4,0.12437608686353391,0.0,0.12437608686353391
396,DNM1L,0.0,0.05917946857710679,0.05917946857710679
397,DOCK2,1.1561103496099046,2.1700757789347938,3.3261861285446983
398,DOCK4,1.1763554031029344,0.0,1.1763554031029344
399,DRD2,1.7665542270212122,0.030989142414182425,1.7975433694353946
400,DTX1,0.0,0.13276435883405308,0.13276435883405308
401,DTX2,0.0,0.10939558338529119,0.10939558338529119
402,DTX3,0.0,0.1264227335220009,0.1264227335220009
403,DTX3L,0.0,0.11913823901365202,0.11913823901365202
404,DTX4,0.0,0.12689319527707993,0.12689319527707993
405,DUSP1,1.0314495251824458,0.0,1.0314495251824458
406,DUSP10,4.2335452856651195,0.0,4.2335452856651195
407,DUSP16,3.69318406591968,0.0,3.69318406591968
408,DUSP2,4.395233535258255,0.0,4.395233535258255
409,DUSP3,3.2794092567623014,0.0,3.2794092567623014
410,DUSP4,4.8892251165932965,0.0,4.8892251165932965
411,DUSP5,4.035292497711877,0.0,4.035292497711877
412,DUSP6,1.004631091762955,0.0,1.004631091762955
413,DUSP7,3.692323856225994,0.0,3.692323856225994
414,DUSP8,4.305211638734908,0.0,4.305211638734908
415,DUSP9,6.142607663168262,0.0,6.142607663168262
416,DVL1,2.184390501990856,0.806833680072729,2.991224182063585
417,DVL2,1.9557491933839628,0.8457960775311221,2.801545270915085
418,DVL3,1.643821464465206,0.8884210066898959,2.5322424711551017
419,E2F1,0.18760401044370761,0.12613213025033473,0.3137361406940423
420,E2F2,0.17325945577273763,0.14613826604084657,0.31939772181358417
421,E2F3,0.1248990672485282,0.1957741304397738,0.320673197688302
422,E2F4,0.3507418432631918,0.06961473210637148,0.4203565753695633
423,E2F5,0.43279690540706117,0.08823139689241846,0.5210283022994796
424,EBAG9,0.0,2.495309263646292,2.495309263646292
425,ECSIT,0.039741172641515735,0.0,0.039741172641515735
426,EDN1,0.03394580380991101,2.1487460489755903,2.1826918527855015
427,EDNRA,1.6687798800878229,0.035157257877290245,1.7039371379651131
428,EDNRB,2.680118556404098,0.03394580380991101,2.7140643602140093
429,EEF2,0.0,0.039359491970390084,0.039359491970390084
430,EEF2K,0.039359491970390084,1.8072742153618795,1.8466337073322696
431,EFNA1,13.042555781524424,0.0,13.042555781524424
432,EFNA2,17.64947860075238,0.0,17.64947860075238
433,EFNA3,14.452290864723423,0.0,14.452290864723423
434,EFNA4,12.697586319580052,0.0,12.697586319580052
435,EFNA5,17.482042749994434,0.0,17.482042749994434
