src,src_name,dest,dest_name,weight
16,ADCY1,1198,PRKACA,0.6930635892786086
18,ADCY3,1198,PRKACA,0.6628970017889514
19,ADCY5,1198,PRKACA,0.7911512276157737
21,ADCY7,1198,PRKACA,0.7668656308533779
22,ADCY9,1198,PRKACA,0.6718999156107506
33,ADRB1,570,GNAI1,0.7018825225532055
34,ADRB2,570,GNAI1,0.6150516376520198
34,ADRB2,572,GNAI3,0.5763377361620466
36,AGAP2,1099,PIK3CA,0.6944161084791025
37,AGER,362,CYBB,0.575887455488555
37,AGER,1207,PRKCB,0.6595120068639517
38,AGTR1,1126,PLCB1,1.1401666316979877
38,AGTR1,1127,PLCB2,0.8396071725214521
38,AGTR1,1128,PLCB3,0.6453815908481677
38,AGTR1,1129,PLCB4,1.2865889548944929
42,AKT1,118,BCL2,0.5885396871715785
42,AKT1,889,MAPK3,0.5850212951617625
42,AKT1,952,MTOR,0.7358467998603979
42,AKT1,1264,RAF1,0.7327179195980231
42,AKT1,1308,RELA,0.6273658998621007
43,AKT1S1,952,MTOR,1.0871021126707396
44,AKT2,118,BCL2,0.5711603244766593
44,AKT2,305,CREB3,0.5105823803227394
44,AKT2,952,MTOR,0.7722675358255704
44,AKT2,982,NFKB1,0.5848171946282188
44,AKT2,1264,RAF1,0.7470788047338526
45,AKT3,43,AKT1S1,0.5040299579229516
45,AKT3,78,ATF2,0.5735201963029491
45,AKT3,118,BCL2,0.8046354416136939
45,AKT3,279,CHUK,0.7137049094599206
45,AKT3,304,CREB1,0.5185590511187911
45,AKT3,306,CREB3L1,0.6028504133239039
45,AKT3,308,CREB3L3,0.5649144785633929
45,AKT3,309,CREB3L4,0.5851518213593712
45,AKT3,952,MTOR,0.5762481012692054
45,AKT3,982,NFKB1,0.6461482383310795
45,AKT3,1264,RAF1,0.7228236436843872
45,AKT3,1308,RELA,0.6843831656811138
57,ANGPT1,316,CSF1R,1.0076176828394334
57,ANGPT1,437,EGFR,0.5459162665666856
57,ANGPT1,458,EPHA2,1.1739265296608208
57,ANGPT1,460,ERBB2,0.5397721368198594
57,ANGPT1,461,ERBB3,0.7653045067563653
57,ANGPT1,495,FGFR1,1.2221646877160917
57,ANGPT1,496,FGFR2,0.9011037413030863
57,ANGPT1,497,FGFR3,0.7546194543751578
57,ANGPT1,498,FGFR4,0.6296967101904253
57,ANGPT1,507,FLT1,1.200902845648428
57,ANGPT1,508,FLT3,0.9180795332416892
57,ANGPT1,510,FLT4,0.9833072868486245
57,ANGPT1,674,IGF1R,0.5749370154614251
57,ANGPT1,776,KDR,0.9130011670291424
57,ANGPT1,780,KIT,1.1936286356300114
57,ANGPT1,931,MET,0.5959210999979405
57,ANGPT1,1023,NTRK1,1.0565982531135278
57,ANGPT1,1024,NTRK2,0.6719292264431715
57,ANGPT1,1067,PDGFRA,0.9090692764768996
57,ANGPT1,1068,PDGFRB,1.2650948934412252
57,ANGPT1,1506,TEK,0.5896278591649207
58,ANGPT2,316,CSF1R,0.8410813362958529
58,ANGPT2,437,EGFR,0.7314772642760848
58,ANGPT2,458,EPHA2,1.1336125627160072
58,ANGPT2,460,ERBB2,0.5567988840863108
58,ANGPT2,495,FGFR1,0.5644859161848824
58,ANGPT2,496,FGFR2,0.7410880405766269
58,ANGPT2,497,FGFR3,0.5814885216144223
58,ANGPT2,507,FLT1,0.6148569987465937
58,ANGPT2,508,FLT3,0.9126693949724236
58,ANGPT2,510,FLT4,0.922813751983146
58,ANGPT2,776,KDR,0.5871109923658271
58,ANGPT2,780,KIT,1.2137815887729326
58,ANGPT2,931,MET,0.6030742405797356
58,ANGPT2,988,NGFR,0.549651952701
58,ANGPT2,1023,NTRK1,0.8274031576390066
58,ANGPT2,1068,PDGFRB,0.9299754081837212
68,AREG,316,CSF1R,0.514296001335606
68,AREG,437,EGFR,0.7473916920522847
68,AREG,458,EPHA2,0.9305674804607408
68,AREG,461,ERBB3,0.6218775121495128
68,AREG,495,FGFR1,0.7061422062416871
68,AREG,496,FGFR2,0.6395812949786583
68,AREG,498,FGFR4,0.6327301747398449
68,AREG,507,FLT1,0.5340949171533187
68,AREG,508,FLT3,0.528108920281132
68,AREG,510,FLT4,0.8449344074198355
68,AREG,776,KDR,0.8244099540635944
68,AREG,780,KIT,0.7325417286949233
68,AREG,1023,NTRK1,0.7048315615407774
68,AREG,1067,PDGFRA,0.9723214821889996
68,AREG,1068,PDGFRB,1.4423430309941372
68,AREG,1506,TEK,0.512081881356183
75,ARNT,507,FLT1,0.7004041163871686
78,ATF2,118,BCL2,0.6535415019840003
78,ATF2,311,CREBBP,0.5196947025756041
80,ATF6B,118,BCL2,0.5448302764445544
80,ATF6B,904,MCL1,0.5324484134248147
107,AVPR2,1126,PLCB1,0.6070110720271866
107,AVPR2,1127,PLCB2,0.611615421809256
107,AVPR2,1128,PLCB3,0.7435376947590461
107,AVPR2,1129,PLCB4,1.0145649591460824
115,BBC3,1558,TP53,0.5899220738792792
117,BCL10,279,CHUK,0.5157240332414706
117,BCL10,888,MAPK14,0.5247349568953117
117,BCL10,1101,PIK3CD,0.532865452998764
118,BCL2,193,CASP3,0.6021834145765751
118,BCL2,993,NLRP1,0.6472990384325384
118,BCL2,1558,TP53,0.5437789584510028
125,BDKRB2,571,GNAI2,0.562279324233532
126,BDNF,316,CSF1R,0.7288636909487347
126,BDNF,437,EGFR,1.1213138015465425
126,BDNF,458,EPHA2,0.9224408752537177
126,BDNF,495,FGFR1,0.968456458983322
126,BDNF,496,FGFR2,1.038304583479961
126,BDNF,497,FGFR3,0.5190593139578901
126,BDNF,507,FLT1,0.7166558607170979
126,BDNF,508,FLT3,0.9297047746678194
126,BDNF,510,FLT4,1.3929576467412217
126,BDNF,776,KDR,0.9729975829521816
126,BDNF,780,KIT,0.7383516407261292
126,BDNF,931,MET,0.5053451894083992
126,BDNF,1023,NTRK1,0.8352724082767964
126,BDNF,1067,PDGFRA,0.7261443257331848
126,BDNF,1068,PDGFRB,1.1127364929998294
130,BIRC3,1567,TRAF3,0.8179119523653449
132,BLNK,149,BTK,1.0315286175813527
132,BLNK,1135,PLCG2,0.563193291798234
148,BTC,437,EGFR,0.8752842539921404
148,BTC,462,ERBB4,0.5058538127690554
149,BTK,1135,PLCG2,0.584536193901052
155,CAB39L,1194,PRKAA1,0.6163337234097223
155,CAB39L,1196,PRKAB1,0.6038474464090542
155,CAB39L,1200,PRKAG1,0.6661123466367522
155,CAB39L,1201,PRKAG2,0.5726662549500664
178,CAMK2A,311,CREBBP,0.9898261623612296
178,CAMK2A,457,EP300,1.04455305164059
179,CAMK2B,311,CREBBP,1.0118814694074292
179,CAMK2B,457,EP300,0.6886505326877037
180,CAMK2D,311,CREBBP,0.5062994472061594
180,CAMK2D,457,EP300,0.6836013107792649
182,CAMK4,630,HDAC4,0.8795342285030832
183,CAMKK2,1196,PRKAB1,0.5190105364968379
